Customer ID,Age,Gender,Location,Product Purchased,Purchase Amount,Date of Purchase,Customer Rating,Customer Segment,Num Purchases Last Year,Total Spend Last Year,Preferred Payment Method,Acquisition Channel,Last Interaction Date,Last Interaction Type
13085,33,Male,City_B,Product_5,629.88,2022-12-30,2,Bronze,3,987.4,Credit Card,In-Store,2023-05-10,Inquiry
13086,53,Male,City_D,Product_3,252.09,2023-04-28,3,Silver,4,1310.36,Cash,Referral,2022-09-05,Complaint
13087,65,Female,City_C,Product_2,952.13,2023-01-15,2,Gold,6,2929.15,Cash,Online Ad,2022-12-10,Feedback
13088,68,Female,City_D,Product_4,309.36,2023-02-21,4,Bronze,12,3485.57,Online Transfer,Online Ad,2022-09-11,Inquiry
13089,50,Female,City_D,Product_3,903.56,2023-07-06,3,Bronze,19,6936.19,Cash,Online Ad,2023-01-06,Inquiry
13090,48,Female,City_B,Product_3,633.86,2023-02-27,1,Silver,19,1781.25,Cash,Online Ad,2023-07-05,Feedback
13091,23,Female,City_C,Product_1,527.52,2023-02-14,2,Silver,11,2760.16,Cash,In-Store,2023-06-05,Inquiry
13092,27,Female,City_B,Product_1,365.94,2022-10-03,5,Bronze,7,3156.26,Cash,Referral,2023-07-26,Feedback
13093,33,Male,City_A,Product_1,162.91,2022-12-03,2,Silver,17,6360.71,Online Transfer,Referral,2022-10-18,Inquiry
13094,21,Female,City_D,Product_3,282.57,2023-04-22,4,Silver,1,262.35,Credit Card,Online Ad,2023-05-19,Complaint
13095,39,Male,City_C,Product_1,364.46,2022-08-14,4,Gold,17,6473.18,Credit Card,Online Ad,2022-10-29,Inquiry
13096,30,Male,City_D,Product_2,324.3,2022-12-08,4,Gold,10,1062.73,Cash,Referral,2023-06-25,Inquiry
13097,33,Male,City_A,Product_3,119.66,2023-06-11,1,Bronze,14,5770.35,Cash,Referral,2022-08-15,Inquiry
13098,69,Female,City_A,Product_1,600.79,2023-03-19,1,Silver,6,2474.43,Online Transfer,In-Store,2022-09-11,Complaint
13099,46,Male,City_C,Product_4,501.42,2022-12-19,4,Gold,16,6417.97,Online Transfer,Referral,2023-02-25,Inquiry
13100,23,Female,City_C,Product_3,151.14,2023-07-20,3,Gold,6,1779.86,Online Transfer,Referral,2022-12-07,Feedback
13101,43,Male,City_A,Product_5,490.66,2022-11-02,5,Bronze,5,332.43,Cash,In-Store,2022-11-01,Inquiry
13102,28,Female,City_D,Product_5,125.02,2023-05-21,1,Silver,16,6634.67,Credit Card,Referral,2023-07-11,Inquiry
13103,41,Female,City_E,Product_3,934.95,2022-12-11,3,Silver,19,1385.8,Online Transfer,In-Store,2023-01-12,Feedback
13104,46,Female,City_D,Product_3,296.12,2023-05-26,2,Bronze,11,5322.81,Cash,Online Ad,2022-09-03,Inquiry
13105,20,Female,City_E,Product_5,738.58,2022-09-15,2,Bronze,19,6447.71,Online Transfer,In-Store,2023-07-02,Complaint
13106,69,Female,City_B,Product_4,288.69,2023-04-21,3,Gold,15,858.46,Cash,Referral,2022-09-23,Inquiry
13107,27,Male,City_C,Product_4,500.79,2023-02-26,5,Gold,7,685.34,Credit Card,Online Ad,2023-07-09,Inquiry
13108,18,Female,City_A,Product_4,936.6,2022-10-22,2,Bronze,19,6354.78,Credit Card,Online Ad,2023-05-21,Complaint
13109,69,Female,City_B,Product_2,878.1,2023-07-23,3,Bronze,6,2994.04,Online Transfer,Online Ad,2023-06-02,Feedback
13110,60,Male,City_D,Product_2,789.94,2022-10-05,3,Bronze,13,1174.11,Credit Card,Online Ad,2023-04-05,Inquiry
13111,43,Female,City_E,Product_4,800.68,2023-01-26,4,Silver,5,402.52,Online Transfer,Referral,2023-07-04,Inquiry
13112,29,Female,City_C,Product_5,832.29,2023-07-08,3,Silver,9,3190.42,Credit Card,In-Store,2022-08-28,Inquiry
13113,31,Female,City_E,Product_2,755.5,2023-02-04,5,Gold,17,5601.52,Online Transfer,Online Ad,2023-06-11,Complaint
13114,42,Female,City_D,Product_1,902.01,2022-12-31,4,Gold,7,3085.89,Credit Card,Online Ad,2023-01-20,Feedback
13115,25,Female,City_D,Product_2,382.72,2022-12-09,5,Bronze,15,6571.75,Online Transfer,In-Store,2022-12-07,Complaint
13116,60,Male,City_A,Product_5,549.82,2023-04-21,5,Bronze,11,3676.92,Credit Card,Referral,2022-09-22,Complaint
13117,21,Female,City_B,Product_5,664.09,2023-07-12,4,Bronze,10,1849.5,Cash,Online Ad,2022-11-01,Complaint
13118,45,Male,City_C,Product_3,237.91,2023-04-22,4,Gold,9,3248.66,Online Transfer,Referral,2022-08-25,Inquiry
13119,24,Female,City_A,Product_5,528.1,2023-07-28,2,Gold,5,664.6,Credit Card,In-Store,2022-12-25,Complaint
13120,27,Male,City_E,Product_4,167.88,2022-08-23,2,Gold,14,1345.04,Credit Card,Online Ad,2023-07-27,Inquiry
13121,68,Male,City_B,Product_5,631.06,2023-01-04,4,Bronze,17,6161.46,Cash,Referral,2023-01-23,Feedback
13122,53,Male,City_C,Product_2,142.74,2023-03-23,5,Gold,14,3373.17,Online Transfer,Referral,2022-09-20,Complaint
13123,19,Female,City_E,Product_2,528.19,2023-04-01,1,Gold,9,3498.69,Credit Card,Referral,2022-12-07,Feedback
13124,43,Female,City_C,Product_2,488.56,2022-09-17,3,Silver,1,85.19,Online Transfer,Referral,2022-09-19,Complaint
13125,67,Male,City_C,Product_5,156.2,2023-05-10,4,Silver,5,2481.31,Cash,Online Ad,2023-01-02,Feedback
13126,31,Female,City_B,Product_4,467.37,2023-06-27,3,Bronze,19,5348.34,Credit Card,Online Ad,2023-04-26,Complaint
13127,33,Female,City_E,Product_4,693.92,2023-05-28,2,Silver,15,6773.18,Cash,Online Ad,2023-02-18,Feedback
13128,60,Male,City_A,Product_3,614.98,2023-07-04,3,Gold,13,3463.85,Online Transfer,Online Ad,2023-04-05,Feedback
13129,59,Female,City_A,Product_1,485.14,2023-03-21,2,Gold,8,1284.98,Credit Card,In-Store,2023-05-31,Complaint
13130,34,Male,City_A,Product_4,396.7,2023-01-13,4,Silver,11,2142.76,Cash,In-Store,2023-05-23,Feedback
13131,63,Female,City_C,Product_2,104.52,2023-06-28,2,Silver,16,7264.68,Cash,Referral,2023-04-29,Feedback
13132,39,Male,City_D,Product_3,958.1,2023-03-09,5,Silver,18,6575.44,Online Transfer,In-Store,2022-08-23,Feedback
13133,21,Female,City_B,Product_4,432.57,2022-08-09,5,Gold,18,2450.9,Cash,In-Store,2022-12-03,Complaint
13134,36,Female,City_A,Product_4,445.65,2022-12-20,5,Gold,18,3742.78,Online Transfer,Referral,2023-06-06,Inquiry
13135,19,Male,City_B,Product_1,171.93,2023-01-06,3,Bronze,7,453.47,Credit Card,Referral,2022-11-05,Feedback
13136,56,Male,City_C,Product_1,556.03,2022-11-13,3,Silver,13,4403.25,Online Transfer,Referral,2023-02-07,Inquiry
13137,26,Female,City_B,Product_1,980.26,2023-04-21,1,Bronze,6,1305.98,Credit Card,In-Store,2022-10-13,Complaint
13138,36,Male,City_A,Product_4,290.37,2022-08-31,3,Bronze,4,298.49,Online Transfer,In-Store,2023-05-21,Feedback
13139,33,Male,City_A,Product_4,347.67,2023-03-29,1,Gold,5,2105.34,Online Transfer,Online Ad,2023-07-03,Complaint
13140,42,Male,City_C,Product_2,274.4,2023-05-06,4,Silver,2,489.03,Online Transfer,Referral,2023-05-30,Inquiry
13141,65,Male,City_C,Product_5,873.26,2023-07-12,4,Bronze,6,2317.8,Credit Card,Online Ad,2023-01-27,Complaint
13142,35,Male,City_E,Product_1,501.45,2023-06-22,4,Bronze,19,6085.18,Cash,Referral,2022-09-17,Inquiry
13143,40,Female,City_C,Product_2,832.35,2023-01-01,4,Silver,15,3924.03,Cash,Referral,2022-11-17,Inquiry
13144,38,Male,City_D,Product_2,857.58,2023-02-14,3,Bronze,2,194.1,Online Transfer,Referral,2023-03-16,Complaint
13145,28,Male,City_D,Product_3,761.64,2023-03-09,5,Gold,4,1333.02,Cash,Referral,2022-09-11,Inquiry
13146,56,Male,City_A,Product_2,297.99,2023-05-16,5,Silver,9,2704.52,Online Transfer,Online Ad,2022-11-19,Feedback
13147,58,Male,City_C,Product_1,83.5,2023-04-29,2,Silver,17,8409.99,Cash,Referral,2023-02-01,Feedback
13148,21,Female,City_D,Product_5,186.12,2023-02-11,4,Silver,10,3122.26,Credit Card,Referral,2023-01-08,Feedback
13149,42,Male,City_D,Product_2,712.1,2023-01-06,5,Silver,15,4410.89,Credit Card,Referral,2023-04-18,Inquiry
13150,49,Female,City_E,Product_4,753.52,2022-12-05,1,Bronze,17,8047.86,Online Transfer,In-Store,2022-11-27,Inquiry
13151,47,Female,City_C,Product_4,778.06,2022-12-08,4,Gold,5,1328.81,Cash,Referral,2023-06-27,Inquiry
13152,62,Male,City_E,Product_2,281.77,2022-11-07,1,Bronze,14,1948.62,Cash,In-Store,2023-06-27,Feedback
13153,43,Male,City_B,Product_1,195.38,2022-08-21,3,Gold,6,1361.11,Cash,In-Store,2023-03-15,Complaint
13154,53,Female,City_E,Product_5,926.91,2023-05-18,4,Gold,3,542.61,Online Transfer,Online Ad,2023-05-23,Feedback
13155,68,Female,City_B,Product_5,681.0,2022-08-17,4,Silver,6,1669.83,Online Transfer,Referral,2022-10-02,Complaint
13156,51,Female,City_B,Product_1,754.86,2022-12-28,5,Gold,12,5367.44,Cash,Referral,2023-03-02,Feedback
13157,26,Male,City_C,Product_4,139.21,2023-02-08,3,Silver,3,160.95,Cash,Online Ad,2023-05-02,Complaint
13158,29,Female,City_B,Product_4,441.84,2022-08-19,2,Bronze,19,5470.94,Cash,In-Store,2023-07-28,Inquiry
13159,19,Male,City_B,Product_3,110.14,2022-10-20,1,Silver,10,3064.79,Cash,Referral,2023-07-19,Inquiry
13160,55,Female,City_E,Product_2,674.86,2023-01-21,4,Gold,10,1767.29,Online Transfer,Online Ad,2023-07-25,Inquiry
13161,22,Female,City_C,Product_2,514.89,2023-08-03,1,Gold,2,585.37,Online Transfer,Referral,2023-04-05,Inquiry
13162,22,Male,City_C,Product_4,478.89,2022-10-25,4,Silver,4,1810.25,Cash,Online Ad,2022-12-19,Complaint
13163,69,Male,City_B,Product_2,907.76,2022-10-07,4,Bronze,13,5703.52,Credit Card,Online Ad,2023-02-17,Feedback
13164,39,Female,City_E,Product_1,753.11,2023-04-29,2,Bronze,16,2229.79,Credit Card,Referral,2023-04-05,Inquiry
13165,22,Male,City_E,Product_5,966.04,2023-06-30,5,Silver,1,284.98,Cash,Referral,2022-10-21,Complaint
13166,21,Male,City_E,Product_3,93.96,2022-09-01,1,Bronze,5,1895.91,Online Transfer,In-Store,2022-11-06,Feedback
13167,26,Female,City_E,Product_1,634.89,2022-10-16,1,Bronze,5,2391.54,Credit Card,Online Ad,2022-10-23,Complaint
13168,46,Male,City_A,Product_1,648.71,2022-09-27,3,Bronze,13,5042.12,Credit Card,In-Store,2022-08-17,Feedback
13169,39,Male,City_B,Product_1,75.22,2023-05-26,3,Silver,12,4169.8,Online Transfer,Referral,2023-05-24,Complaint
13170,44,Female,City_B,Product_2,797.73,2023-02-24,5,Silver,16,2559.2,Cash,Referral,2023-04-06,Inquiry
13171,27,Female,City_B,Product_5,195.93,2022-09-02,5,Gold,6,1668.76,Credit Card,Referral,2022-08-14,Complaint
13172,33,Male,City_C,Product_3,716.21,2023-02-27,3,Gold,16,3659.47,Cash,In-Store,2022-08-16,Inquiry
13173,59,Male,City_C,Product_4,85.93,2023-08-01,3,Gold,2,463.39,Cash,In-Store,2023-07-02,Feedback
13174,59,Male,City_E,Product_1,633.0,2023-05-23,3,Silver,12,1961.32,Cash,Online Ad,2023-04-24,Feedback
13175,68,Female,City_C,Product_1,544.74,2022-12-17,5,Silver,15,3004.62,Online Transfer,Referral,2023-05-27,Complaint
13176,27,Female,City_D,Product_1,509.11,2023-05-25,3,Silver,12,4618.6,Online Transfer,In-Store,2023-03-29,Feedback
13177,23,Male,City_B,Product_4,398.33,2022-11-26,2,Silver,3,687.6,Credit Card,In-Store,2022-12-28,Complaint
13178,66,Male,City_B,Product_2,449.23,2023-02-27,5,Silver,5,391.97,Online Transfer,Referral,2023-02-13,Complaint
13179,22,Male,City_A,Product_2,503.05,2023-06-11,3,Bronze,10,723.41,Online Transfer,In-Store,2022-10-06,Complaint
13180,23,Female,City_A,Product_5,332.81,2022-08-28,5,Gold,13,1834.28,Online Transfer,Online Ad,2022-09-05,Feedback
13181,64,Female,City_D,Product_2,938.52,2023-01-12,2,Silver,19,2867.29,Credit Card,In-Store,2022-09-22,Inquiry
13182,42,Male,City_A,Product_2,966.75,2023-03-27,1,Gold,11,5210.68,Online Transfer,Referral,2022-11-24,Complaint
13183,68,Male,City_E,Product_3,334.91,2022-11-15,3,Silver,12,3731.94,Online Transfer,In-Store,2023-01-26,Feedback
13184,67,Male,City_E,Product_3,789.76,2023-08-07,2,Gold,13,5327.28,Online Transfer,Online Ad,2023-01-26,Inquiry
13185,21,Male,City_B,Product_2,764.04,2022-12-21,4,Silver,17,1591.53,Credit Card,Referral,2022-09-29,Feedback
13186,57,Female,City_E,Product_3,881.8,2023-06-05,5,Silver,10,1048.98,Online Transfer,Online Ad,2023-04-24,Feedback
13187,65,Male,City_A,Product_5,53.65,2022-09-18,1,Gold,8,663.98,Cash,Online Ad,2023-06-05,Inquiry
13188,49,Male,City_D,Product_2,371.21,2022-12-21,4,Bronze,11,3681.88,Online Transfer,In-Store,2022-12-06,Feedback
13189,68,Female,City_E,Product_3,187.74,2022-09-15,3,Silver,3,931.42,Credit Card,Online Ad,2022-11-07,Feedback
13190,69,Male,City_B,Product_4,421.32,2022-10-16,4,Bronze,17,3793.81,Credit Card,In-Store,2022-08-08,Feedback
13191,52,Male,City_B,Product_3,596.85,2023-06-20,3,Bronze,9,762.97,Credit Card,In-Store,2023-03-29,Complaint
13192,27,Male,City_A,Product_3,913.41,2023-07-21,2,Gold,13,3191.62,Cash,Referral,2023-06-17,Feedback
13193,51,Male,City_E,Product_4,847.63,2023-04-19,2,Silver,13,2930.87,Cash,In-Store,2022-11-30,Inquiry
13194,53,Male,City_A,Product_5,524.07,2023-05-04,1,Gold,17,1610.1,Cash,In-Store,2022-09-05,Complaint
13195,23,Male,City_B,Product_4,72.33,2023-01-05,4,Silver,8,1667.65,Credit Card,Online Ad,2022-10-29,Feedback
13196,60,Female,City_D,Product_5,335.85,2022-08-17,5,Bronze,18,7682.93,Cash,In-Store,2023-04-27,Inquiry
13197,63,Male,City_E,Product_4,151.28,2022-11-02,2,Bronze,3,1359.18,Online Transfer,Referral,2022-08-24,Complaint
13198,33,Female,City_D,Product_5,668.1,2023-05-15,2,Bronze,12,1948.31,Online Transfer,Referral,2022-11-27,Feedback
13199,36,Female,City_E,Product_5,710.66,2022-10-05,3,Silver,10,1781.55,Online Transfer,Referral,2023-01-09,Inquiry
13200,51,Female,City_B,Product_1,666.36,2023-01-27,1,Silver,11,1962.58,Credit Card,In-Store,2023-02-14,Complaint
13201,42,Female,City_E,Product_1,310.98,2023-04-20,1,Bronze,4,1327.42,Credit Card,In-Store,2022-10-21,Feedback
13202,48,Male,City_B,Product_3,923.53,2023-02-11,3,Bronze,10,2183.91,Online Transfer,Online Ad,2023-07-03,Complaint
13203,66,Male,City_C,Product_4,609.08,2023-04-23,5,Bronze,11,3865.86,Credit Card,In-Store,2023-02-15,Complaint
13204,58,Male,City_B,Product_5,617.39,2023-05-03,2,Bronze,1,53.13,Online Transfer,Referral,2023-04-23,Feedback
13205,34,Male,City_B,Product_1,824.78,2022-08-26,1,Silver,10,3274.68,Online Transfer,Referral,2022-11-13,Complaint
13206,64,Female,City_E,Product_3,115.78,2022-10-17,3,Silver,18,4018.83,Cash,Referral,2023-05-29,Feedback
13207,47,Female,City_D,Product_3,249.13,2023-08-01,4,Silver,14,4652.49,Credit Card,Online Ad,2023-07-18,Feedback
13208,56,Female,City_B,Product_3,610.1,2023-01-31,1,Gold,2,924.29,Credit Card,In-Store,2023-06-21,Complaint
13209,48,Male,City_E,Product_1,629.91,2023-02-03,2,Bronze,10,4830.8,Credit Card,In-Store,2023-06-19,Inquiry
13210,36,Female,City_B,Product_2,493.43,2023-07-31,2,Gold,2,595.77,Online Transfer,Referral,2023-03-21,Feedback
13211,52,Male,City_A,Product_3,790.94,2023-03-07,2,Bronze,10,1295.53,Cash,Referral,2022-09-01,Complaint
13212,46,Female,City_A,Product_2,378.34,2023-03-04,4,Gold,12,5602.29,Cash,Referral,2023-07-24,Inquiry
13213,18,Male,City_A,Product_2,60.67,2022-11-24,4,Silver,8,2129.48,Cash,Online Ad,2023-01-22,Complaint
13214,21,Female,City_A,Product_2,372.96,2023-06-06,2,Bronze,5,1062.65,Credit Card,Referral,2023-02-09,Inquiry
13215,45,Female,City_D,Product_3,967.59,2022-08-15,3,Bronze,3,342.75,Online Transfer,Online Ad,2023-05-17,Feedback
13216,35,Male,City_B,Product_5,790.08,2022-11-26,3,Bronze,7,3228.16,Online Transfer,Online Ad,2022-08-15,Feedback
13217,43,Female,City_A,Product_2,352.34,2022-09-10,2,Silver,8,3876.21,Credit Card,In-Store,2023-01-01,Complaint
13218,57,Female,City_E,Product_1,261.33,2022-12-18,3,Silver,2,967.2,Cash,Online Ad,2023-01-19,Complaint
13219,36,Male,City_A,Product_1,819.75,2023-01-09,5,Bronze,10,2587.13,Cash,Referral,2023-03-12,Inquiry
13220,23,Female,City_C,Product_2,239.9,2023-01-10,2,Gold,9,3900.43,Online Transfer,Referral,2023-05-06,Complaint
13221,18,Female,City_C,Product_2,601.19,2023-02-09,1,Silver,18,6591.32,Online Transfer,Online Ad,2022-12-31,Inquiry
13222,25,Female,City_D,Product_2,532.56,2023-02-09,5,Gold,14,3649.64,Cash,Referral,2022-12-24,Inquiry
13223,50,Female,City_C,Product_1,451.54,2022-11-04,5,Gold,19,8043.62,Cash,Online Ad,2023-04-18,Inquiry
13224,68,Male,City_E,Product_4,454.66,2023-01-02,3,Silver,2,522.87,Credit Card,In-Store,2023-02-01,Feedback
13225,60,Male,City_A,Product_5,717.24,2022-11-14,5,Silver,9,3636.59,Online Transfer,Online Ad,2023-07-07,Inquiry
13226,38,Female,City_C,Product_4,147.7,2023-02-18,4,Silver,11,5270.75,Online Transfer,Referral,2023-05-27,Feedback
13227,41,Male,City_C,Product_1,425.46,2023-06-11,3,Silver,14,4874.18,Online Transfer,Online Ad,2022-12-02,Feedback
13228,42,Female,City_D,Product_1,969.96,2023-05-10,3,Gold,9,4236.59,Credit Card,Referral,2023-05-07,Complaint
13229,64,Male,City_C,Product_3,789.25,2022-12-17,4,Bronze,17,4935.77,Credit Card,Referral,2023-03-18,Inquiry
13230,60,Female,City_A,Product_4,69.98,2023-01-01,5,Bronze,11,1678.01,Credit Card,In-Store,2023-02-28,Inquiry
13231,36,Female,City_B,Product_2,474.7,2023-01-29,3,Bronze,3,912.08,Cash,In-Store,2023-02-13,Inquiry
13232,46,Male,City_A,Product_2,161.33,2023-05-10,3,Gold,4,1183.75,Credit Card,Online Ad,2023-04-18,Inquiry
13233,27,Female,City_C,Product_1,510.48,2022-10-29,1,Silver,5,840.98,Online Transfer,Referral,2023-04-03,Inquiry
13234,29,Female,City_C,Product_3,148.4,2022-10-08,3,Gold,11,3945.45,Online Transfer,Referral,2022-12-01,Feedback
13235,50,Female,City_C,Product_4,419.75,2023-05-17,3,Bronze,13,1558.53,Online Transfer,Online Ad,2023-02-02,Inquiry
13236,24,Female,City_D,Product_3,567.75,2022-11-04,4,Bronze,9,2419.81,Online Transfer,Online Ad,2022-08-29,Inquiry
13237,34,Male,City_E,Product_5,398.94,2022-12-28,3,Silver,9,1448.96,Online Transfer,Online Ad,2023-01-20,Feedback
13238,27,Male,City_A,Product_3,599.65,2023-01-25,3,Gold,7,3436.84,Credit Card,Referral,2023-03-01,Complaint
13239,48,Male,City_C,Product_5,985.8,2023-03-16,5,Bronze,6,842.96,Online Transfer,Online Ad,2023-01-23,Feedback
13240,23,Male,City_B,Product_4,283.5,2022-09-05,3,Silver,7,3339.36,Credit Card,In-Store,2022-09-28,Complaint
13241,34,Female,City_D,Product_2,586.28,2022-08-21,2,Bronze,11,5150.1,Online Transfer,In-Store,2022-12-11,Complaint
13242,67,Female,City_E,Product_5,497.76,2022-08-25,2,Silver,13,2733.68,Online Transfer,Referral,2023-01-10,Feedback
13243,54,Female,City_C,Product_2,818.8,2022-12-28,1,Gold,1,58.52,Credit Card,Online Ad,2023-03-28,Complaint
13244,35,Female,City_A,Product_3,349.14,2022-09-18,2,Silver,4,1514.45,Online Transfer,Online Ad,2022-11-11,Inquiry
13245,43,Male,City_B,Product_3,656.11,2023-03-16,2,Bronze,5,604.16,Cash,Referral,2022-12-26,Inquiry
13246,66,Male,City_D,Product_4,708.31,2022-08-14,4,Bronze,5,1686.07,Online Transfer,In-Store,2022-11-20,Feedback
13247,33,Male,City_A,Product_2,976.88,2022-09-25,4,Silver,5,698.02,Cash,In-Store,2023-03-11,Complaint
13248,25,Female,City_A,Product_4,193.7,2023-06-19,1,Bronze,12,717.56,Cash,Online Ad,2022-10-11,Complaint
13249,41,Female,City_D,Product_5,998.38,2023-06-25,4,Bronze,8,526.8,Credit Card,Online Ad,2023-01-02,Complaint
13250,30,Female,City_A,Product_3,735.15,2023-06-16,3,Bronze,7,2367.01,Cash,Online Ad,2023-05-19,Feedback
13251,46,Female,City_B,Product_3,483.52,2023-06-24,1,Bronze,7,2960.5,Online Transfer,Online Ad,2023-05-16,Complaint
13252,49,Male,City_B,Product_3,300.39,2022-09-10,3,Silver,9,3971.91,Credit Card,In-Store,2023-03-19,Feedback
13253,41,Male,City_A,Product_3,647.27,2023-07-31,5,Silver,16,5258.34,Online Transfer,In-Store,2022-10-17,Feedback
13254,33,Male,City_C,Product_3,184.7,2022-09-27,4,Gold,13,2628.76,Online Transfer,Online Ad,2023-03-14,Inquiry
13255,28,Female,City_A,Product_5,949.44,2023-01-10,3,Bronze,13,3996.68,Online Transfer,Online Ad,2022-08-11,Feedback
13256,49,Male,City_C,Product_5,225.2,2023-06-16,5,Gold,17,5974.24,Online Transfer,Online Ad,2023-02-01,Feedback
13257,23,Female,City_A,Product_4,785.59,2022-11-27,4,Silver,3,985.92,Cash,Referral,2023-06-08,Inquiry
13258,52,Male,City_E,Product_1,377.89,2022-09-23,4,Bronze,1,156.57,Cash,Online Ad,2023-07-28,Complaint
13259,50,Male,City_B,Product_3,255.05,2022-11-03,1,Bronze,5,1624.9,Credit Card,Online Ad,2023-03-04,Complaint
13260,35,Female,City_A,Product_3,818.23,2023-06-18,2,Silver,9,2127.79,Credit Card,In-Store,2023-01-12,Inquiry
13261,54,Female,City_B,Product_1,893.45,2022-09-18,2,Silver,11,2790.0,Cash,Referral,2022-09-22,Complaint
13262,30,Female,City_D,Product_4,55.34,2022-12-24,3,Silver,12,4350.71,Credit Card,Referral,2023-05-30,Complaint
13263,27,Male,City_E,Product_5,975.44,2022-11-24,1,Gold,12,4145.5,Online Transfer,Referral,2023-02-28,Complaint
13264,54,Male,City_C,Product_3,450.82,2022-10-15,2,Silver,6,839.95,Credit Card,In-Store,2023-08-06,Feedback
13265,43,Male,City_D,Product_4,141.27,2023-07-23,3,Gold,12,606.86,Credit Card,In-Store,2023-01-09,Complaint
13266,63,Male,City_E,Product_1,480.58,2022-09-01,3,Silver,3,1304.15,Online Transfer,In-Store,2022-10-16,Feedback
13267,34,Female,City_D,Product_5,162.64,2023-03-13,2,Gold,9,3282.71,Cash,Referral,2023-06-03,Inquiry
13268,18,Male,City_B,Product_5,295.84,2023-01-05,5,Bronze,8,3612.19,Cash,Referral,2022-10-22,Inquiry
13269,42,Female,City_E,Product_4,579.64,2023-04-22,3,Silver,16,2739.46,Credit Card,In-Store,2023-01-06,Inquiry
13270,51,Male,City_D,Product_2,391.24,2023-04-16,2,Gold,17,8398.25,Cash,Referral,2023-02-22,Feedback
13271,56,Female,City_C,Product_2,266.45,2022-12-19,5,Bronze,16,3916.59,Credit Card,Referral,2023-01-24,Complaint
13272,27,Female,City_E,Product_2,236.66,2022-10-30,2,Silver,8,3698.92,Cash,Online Ad,2022-11-08,Complaint
13273,37,Male,City_E,Product_1,654.76,2023-01-25,3,Gold,9,3051.76,Credit Card,Referral,2023-02-19,Inquiry
13274,24,Male,City_D,Product_2,914.2,2023-06-11,5,Silver,18,3135.64,Online Transfer,Online Ad,2023-06-13,Complaint
13275,33,Female,City_A,Product_4,103.6,2023-04-30,3,Bronze,5,1002.62,Online Transfer,Referral,2023-05-27,Inquiry
13276,54,Male,City_C,Product_5,282.01,2022-12-11,2,Bronze,13,4357.37,Online Transfer,Online Ad,2022-08-29,Inquiry
13277,46,Female,City_C,Product_4,682.14,2023-06-06,1,Silver,15,5337.14,Cash,Online Ad,2023-07-12,Inquiry
13278,29,Male,City_D,Product_4,987.98,2023-02-10,1,Gold,7,2084.57,Credit Card,In-Store,2023-01-05,Inquiry
13279,34,Male,City_B,Product_3,697.28,2022-12-14,2,Gold,14,6672.46,Cash,In-Store,2023-06-05,Feedback
13280,65,Male,City_B,Product_1,99.99,2023-01-09,4,Silver,7,2410.01,Online Transfer,In-Store,2022-12-22,Complaint
13281,37,Male,City_A,Product_5,219.92,2022-09-12,5,Gold,8,994.43,Credit Card,Online Ad,2023-01-07,Complaint
13282,43,Male,City_A,Product_3,380.28,2022-08-13,1,Gold,19,1407.08,Credit Card,Online Ad,2022-08-09,Complaint
